"Duration","Morning","Afternoon","Evening","Night","Weekday","Weekend","Male","Age","cluster"
1967,0,0,1,0,1,0,0,47,1
387,1,0,0,0,1,0,0,42,1
556,0,0,1,0,1,0,1,20,1
1016,0,1,0,0,1,0,0,35,1
614,0,1,0,0,1,0,0,27,1
319,1,0,0,0,1,0,1,41,1
225,0,0,1,0,1,0,1,29,1
538,0,0,1,0,1,0,1,28,1
201,0,1,0,0,1,0,1,46,1
195,0,0,1,0,1,0,1,21,1
783,0,1,0,0,1,0,0,21,1
290,0,1,0,0,1,0,1,42,1
816,0,0,1,0,1,0,1,26,1
1317,0,1,0,0,1,0,0,30,1
381,0,1,0,0,1,0,1,23,1
478,1,0,0,0,1,0,1,26,1
911,0,0,1,0,1,0,1,50,1
571,0,1,0,0,1,0,0,41,1
252,0,1,0,0,1,0,1,25,1
191,0,1,0,0,1,0,1,46,1
453,0,1,0,0,1,0,1,54,1
498,0,0,1,0,1,0,0,28,1
1204,1,0,0,0,1,0,1,32,1
809,0,1,0,0,1,0,0,47,1
941,0,1,0,0,1,0,1,39,1
724,0,0,1,0,1,0,1,21,1
168,0,1,0,0,1,0,1,35,1
671,1,0,0,0,1,0,1,29,1
2490,0,1,0,0,1,0,1,29,1
252,0,1,0,0,1,0,1,36,1
469,0,1,0,0,1,0,1,25,1
649,0,0,1,0,1,0,1,27,1
879,0,0,1,0,1,0,1,28,1
269,0,1,0,0,1,0,1,64,1
907,0,0,1,0,1,0,0,22,1
1171,1,0,0,0,1,0,1,27,1
761,1,0,0,0,1,0,1,32,1
995,0,0,1,0,1,0,1,20,1
578,1,0,0,0,1,0,0,24,1
517,0,1,0,0,1,0,1,50,1
112,0,0,1,0,1,0,1,21,1
530,1,0,0,0,1,0,1,59,1
967,0,1,0,0,1,0,1,46,1
486,1,0,0,0,1,0,1,30,1
356,0,0,1,0,1,0,1,44,1
585,1,0,0,0,1,0,1,42,1
444,1,0,0,0,1,0,1,56,1
892,0,0,1,0,1,0,1,40,1
554,1,0,0,0,1,0,1,37,1
756,0,0,0,1,1,0,1,25,1
713,0,0,1,0,1,0,0,22,1
470,0,1,0,0,1,0,1,54,1
373,0,1,0,0,1,0,1,25,1
21,0,1,0,0,1,0,0,25,1
751,1,0,0,0,1,0,1,26,1
341,0,0,1,0,1,0,1,27,1
317,0,1,0,0,1,0,1,42,1
384,0,1,0,0,1,0,0,21,1
332,0,0,1,0,1,0,1,29,1
238,0,1,0,0,1,0,1,26,1
510,1,0,0,0,1,0,0,29,1
640,1,0,0,0,1,0,1,24,1
357,0,1,0,0,1,0,1,44,1
623,0,1,0,0,1,0,0,60,1
450,1,0,0,0,1,0,1,50,1
297,0,1,0,0,1,0,1,42,1
214,0,0,1,0,1,0,1,28,1
810,0,0,1,0,1,0,0,23,1
751,1,0,0,0,1,0,0,27,1
894,1,0,0,0,1,0,1,43,1
1280,1,0,0,0,1,0,0,26,1
257,1,0,0,0,1,0,1,43,1
196,0,0,1,0,1,0,0,29,1
886,1,0,0,0,1,0,1,27,1
1276,0,0,1,0,1,0,1,59,1
144,0,0,1,0,1,0,1,23,1
444,1,0,0,0,1,0,1,26,1
392,0,0,1,0,1,0,1,58,1
315,0,1,0,0,1,0,1,36,1
1243,0,0,1,0,1,0,1,29,1
347,0,0,1,0,1,0,1,29,1
298,0,1,0,0,1,0,0,56,1
1919,1,0,0,0,1,0,1,31,1
878,0,1,0,0,1,0,1,39,1
468,1,0,0,0,1,0,1,51,1
196,0,0,1,0,1,0,1,32,1
1783,0,0,1,0,1,0,1,22,1
225,0,0,0,1,1,0,1,37,1
1179,0,0,1,0,1,0,1,28,1
486,0,0,1,0,1,0,0,25,1
798,0,0,1,0,1,0,1,29,1
224,0,0,1,0,1,0,0,27,1
668,1,0,0,0,1,0,1,28,1
216,0,0,1,0,1,0,1,23,1
400,0,0,1,0,1,0,0,21,1
239,0,1,0,0,1,0,1,46,1
642,0,0,1,0,1,0,0,21,1
382,0,1,0,0,1,0,0,24,1
468,0,0,1,0,1,0,1,32,1
220,0,1,0,0,1,0,1,41,1
593,0,1,0,0,1,0,1,27,1
1318,1,0,0,0,1,0,1,62,1
956,0,1,0,0,1,0,1,22,1
426,1,0,0,0,1,0,1,27,1
586,1,0,0,0,1,0,1,28,1
954,0,1,0,0,1,0,1,28,1
512,0,1,0,0,1,0,0,25,1
1079,0,0,1,0,1,0,1,23,1
804,0,0,1,0,1,0,1,26,1
571,0,1,0,0,1,0,1,55,1
113,0,0,0,1,1,0,0,31,1
638,0,1,0,0,1,0,1,50,1
391,1,0,0,0,1,0,1,25,1
462,1,0,0,0,1,0,0,32,1
1415,0,0,0,1,1,0,1,22,1
591,0,1,0,0,1,0,1,36,1
811,1,0,0,0,1,0,0,51,1
1017,0,1,0,0,1,0,1,24,1
742,0,0,1,0,1,0,1,41,1
1039,1,0,0,0,1,0,1,30,1
391,0,0,1,0,1,0,1,29,1
453,0,1,0,0,1,0,1,53,1
877,0,0,1,0,1,0,1,24,1
413,1,0,0,0,1,0,1,29,1
475,0,0,1,0,1,0,0,30,1
611,0,0,1,0,1,0,0,26,1
457,0,1,0,0,1,0,0,65,1
351,0,1,0,0,1,0,1,26,1
814,1,0,0,0,1,0,0,52,1
751,1,0,0,0,1,0,1,28,1
411,0,0,1,0,1,0,0,30,1
434,1,0,0,0,1,0,1,26,1
1222,1,0,0,0,1,0,1,52,1
295,0,1,0,0,1,0,1,50,1
354,0,0,1,0,1,0,1,26,1
420,1,0,0,0,1,0,0,32,1
254,1,0,0,0,1,0,1,42,1
496,0,0,1,0,1,0,0,23,1
421,0,0,1,0,1,0,1,41,1
521,1,0,0,0,1,0,1,29,1
458,1,0,0,0,1,0,1,52,1
487,0,1,0,0,1,0,1,25,1
639,0,1,0,0,1,0,1,59,1
144,1,0,0,0,1,0,1,60,1
885,1,0,0,0,1,0,1,43,1
477,0,0,1,0,1,0,1,27,1
832,0,1,0,0,1,0,1,45,1
812,0,1,0,0,1,0,1,27,1
342,1,0,0,0,1,0,1,44,1
799,0,1,0,0,1,0,1,39,1
274,1,0,0,0,1,0,0,27,1
355,0,0,1,0,1,0,0,29,1
969,0,0,1,0,1,0,1,43,1
326,1,0,0,0,1,0,1,38,1
329,1,0,0,0,1,0,1,28,1
1254,0,1,0,0,1,0,1,27,1
1129,0,0,1,0,1,0,1,36,1
118,1,0,0,0,1,0,1,27,1
1358,0,0,1,0,1,0,1,23,1
235,0,1,0,0,1,0,1,31,1
442,0,1,0,0,1,0,1,25,1
697,1,0,0,0,1,0,0,32,1
663,0,0,1,0,1,0,1,31,1
577,1,0,0,0,1,0,1,23,1
1962,1,0,0,0,1,0,1,65,1
1388,1,0,0,0,1,0,1,29,1
523,1,0,0,0,1,0,1,53,1
282,1,0,0,0,1,0,1,52,1
265,0,0,1,0,1,0,1,48,1
631,0,1,0,0,1,0,1,33,1
205,0,0,1,0,1,0,1,25,1
398,1,0,0,0,1,0,1,46,1
726,1,0,0,0,1,0,0,34,1
418,0,0,1,0,1,0,1,27,1
1529,1,0,0,0,1,0,1,23,1
203,1,0,0,0,1,0,1,27,1
1328,1,0,0,0,1,0,1,21,1
35767,0,0,1,0,1,0,1,36,1
267,0,0,1,0,1,0,1,24,1
380,0,1,0,0,1,0,1,46,1
369,1,0,0,0,1,0,1,41,1
561,1,0,0,0,1,0,1,50,1
244,1,0,0,0,1,0,1,32,1
387,1,0,0,0,1,0,1,57,1
741,0,1,0,0,1,0,1,23,1
1647,1,0,0,0,1,0,1,35,1
1445,1,0,0,0,1,0,1,34,1
645,0,1,0,0,1,0,1,47,1
1184,1,0,0,0,1,0,1,28,1
1268,1,0,0,0,1,0,1,49,1
318,0,0,1,0,1,0,1,42,1
609,0,0,1,0,1,0,0,53,1
640,0,1,0,0,1,0,1,50,1
1462,1,0,0,0,1,0,1,29,1
573,1,0,0,0,1,0,0,25,1
240,0,1,0,0,1,0,1,47,1
220,0,1,0,0,1,0,0,44,1
244,0,1,0,0,1,0,1,22,1
398,1,0,0,0,1,0,0,34,1
905,0,0,1,0,1,0,1,25,1
516,0,1,0,0,1,0,1,48,1
674,0,0,1,0,1,0,1,25,1
482,0,1,0,0,1,0,1,62,1
193,1,0,0,0,1,0,1,46,1
359,0,1,0,0,1,0,1,29,1
547,1,0,0,0,1,0,1,40,1
678,0,1,0,0,1,0,0,49,1
542,0,0,1,0,1,0,0,29,1
495,0,0,1,0,1,0,1,25,1
965,1,0,0,0,1,0,1,26,1
1126,1,0,0,0,1,0,1,39,1
556,0,1,0,0,1,0,1,36,1
724,0,0,1,0,1,0,1,39,1
446,0,1,0,0,1,0,0,24,1
1358,1,0,0,0,1,0,0,33,1
1031,1,0,0,0,1,0,0,39,1
618,0,0,1,0,1,0,1,31,1
398,0,1,0,0,1,0,1,56,1
1844,0,0,1,0,1,0,1,23,1
6,0,1,0,0,1,0,1,38,1
821,0,0,1,0,1,0,1,25,1
264,0,1,0,0,1,0,1,38,1
380,1,0,0,0,1,0,0,25,1
1135,1,0,0,0,1,0,0,56,1
135,1,0,0,0,1,0,1,28,1
554,1,0,0,0,1,0,1,25,1
288,1,0,0,0,1,0,1,55,1
573,0,0,1,0,1,0,1,51,1
1711,0,0,0,1,1,0,1,27,1
868,0,1,0,0,1,0,0,52,1
296,0,0,1,0,1,0,1,30,1
584,1,0,0,0,1,0,1,55,1
289,1,0,0,0,1,0,0,31,1
349,0,1,0,0,1,0,1,35,1
1013,1,0,0,0,1,0,1,35,1
458,0,0,1,0,1,0,1,28,1
213,0,1,0,0,1,0,0,24,1
338,0,1,0,0,1,0,0,27,1
576,1,0,0,0,1,0,1,48,1
629,0,0,1,0,1,0,1,57,1
1112,1,0,0,0,1,0,1,38,1
3313,0,1,0,0,1,0,0,55,1
268,0,0,1,0,1,0,1,32,1
272,0,0,1,0,1,0,0,34,1
422,1,0,0,0,1,0,1,45,1
59,1,0,0,0,1,0,1,35,1
290,0,1,0,0,1,0,1,49,1
698,0,1,0,0,1,0,1,26,1
126,0,0,1,0,1,0,0,31,1
443,1,0,0,0,1,0,0,23,1
198,1,0,0,0,1,0,1,60,1
306,1,0,0,0,1,0,1,35,1
218,1,0,0,0,1,0,1,34,1
927,0,1,0,0,1,0,1,47,1
141,0,1,0,0,1,0,1,58,1
827,1,0,0,0,1,0,1,49,1
234,1,0,0,0,1,0,1,61,1
991,0,1,0,0,1,0,1,49,1
382,1,0,0,0,1,0,0,40,1
605,0,1,0,0,1,0,1,24,1
292,1,0,0,0,1,0,1,23,1
197,1,0,0,0,1,0,1,27,1
25,1,0,0,0,1,0,0,55,1
463,0,1,0,0,1,0,1,29,1
557,0,1,0,0,1,0,1,24,1
564,1,0,0,0,1,0,1,37,1
785,0,1,0,0,1,0,1,44,1
438,1,0,0,0,1,0,1,25,1
1062,0,1,0,0,1,0,1,66,1
379,0,1,0,0,1,0,1,21,1
225,0,1,0,0,1,0,1,23,1
621,0,0,1,0,1,0,0,36,1
1128,0,1,0,0,1,0,1,27,1
266,1,0,0,0,1,0,0,38,1
934,0,0,1,0,1,0,1,34,1
1687,0,1,0,0,1,0,0,34,1
825,1,0,0,0,1,0,1,33,1
571,1,0,0,0,1,0,1,37,1
260,0,1,0,0,1,0,1,37,1
1588,1,0,0,0,1,0,0,36,1
592,0,1,0,0,1,0,1,39,1
351,1,0,0,0,1,0,1,30,1
1124,1,0,0,0,1,0,1,41,1
563,0,0,1,0,1,0,1,63,1
604,0,0,1,0,1,0,0,31,1
865,1,0,0,0,1,0,1,29,1
184,0,1,0,0,1,0,1,51,1
685,0,1,0,0,1,0,1,23,1
573,1,0,0,0,1,0,0,47,1
832,0,0,1,0,1,0,1,32,1
644,0,1,0,0,1,0,0,26,1
373,1,0,0,0,1,0,1,58,1
354,1,0,0,0,1,0,1,33,1
519,1,0,0,0,1,0,1,33,1
489,1,0,0,0,1,0,1,56,1
336,0,0,0,1,1,0,0,37,1
1184,1,0,0,0,1,0,1,47,1
499,0,0,1,0,1,0,1,38,1
768,0,1,0,0,1,0,1,23,1
330,0,1,0,0,1,0,1,28,1
639,1,0,0,0,1,0,1,30,1
825,1,0,0,0,1,0,1,38,1
244,1,0,0,0,1,0,0,38,1
645,0,1,0,0,1,0,1,34,1
909,0,0,1,0,1,0,0,31,1
391,0,1,0,0,1,0,1,53,1
1000,1,0,0,0,1,0,1,32,1
1104,0,1,0,0,1,0,1,30,1
633,0,0,1,0,1,0,1,32,1
451,0,1,0,0,1,0,0,22,1
360,0,1,0,0,1,0,1,42,1
1098,0,0,1,0,1,0,0,20,1
1348,0,0,1,0,1,0,0,29,1
629,0,1,0,0,1,0,1,42,1
258,0,1,0,0,1,0,1,35,1
469,0,1,0,0,1,0,1,28,1
1254,0,0,1,0,1,0,0,32,1
488,1,0,0,0,1,0,1,28,1
483,0,0,1,0,1,0,1,33,1
609,1,0,0,0,1,0,1,42,1
439,0,1,0,0,1,0,1,38,1
343,0,1,0,0,1,0,1,38,1
629,0,0,1,0,1,0,1,22,1
773,1,0,0,0,1,0,1,42,1
876,0,1,0,0,1,0,1,48,1
1136,0,0,1,0,1,0,0,33,1
1389,0,1,0,0,1,0,1,35,1
960,0,0,0,1,1,0,1,32,1
501,0,1,0,0,1,0,1,38,1
1454,0,1,0,0,1,0,1,26,1
545,1,0,0,0,1,0,0,27,1
485,0,1,0,0,1,0,1,63,1
150,0,1,0,0,1,0,1,24,1
1915,0,1,0,0,1,0,1,24,1
342,0,0,1,0,1,0,0,30,1
319,0,1,0,0,1,0,0,47,1
1448,0,0,1,0,1,0,1,36,1
525,1,0,0,0,1,0,1,44,1
463,1,0,0,0,1,0,1,38,1
145,0,1,0,0,1,0,1,59,1
402,0,0,1,0,1,0,0,45,1
683,0,1,0,0,1,0,1,47,1
201,0,1,0,0,1,0,0,60,1
2106,1,0,0,0,1,0,1,28,1
106,0,1,0,0,1,0,1,39,1
1165,0,1,0,0,1,0,0,33,1
150,0,0,1,0,1,0,1,28,1
789,1,0,0,0,1,0,0,55,1
480,0,0,1,0,1,0,1,23,1
201,0,1,0,0,1,0,1,24,1
455,1,0,0,0,1,0,1,36,1
1156,0,1,0,0,1,0,1,45,1
393,0,1,0,0,1,0,1,50,1
502,1,0,0,0,1,0,1,27,1
670,0,1,0,0,1,0,0,42,1
226,1,0,0,0,1,0,1,28,1
1424,1,0,0,0,1,0,1,50,1
990,1,0,0,0,1,0,1,51,1
597,0,1,0,0,1,0,1,27,1
409,0,1,0,0,1,0,1,37,1
471,0,1,0,0,1,0,1,30,1
424,0,1,0,0,1,0,1,54,1
1384,0,0,1,0,1,0,1,29,1
1296,0,1,0,0,1,0,1,44,1
1212,0,0,1,0,1,0,1,27,1
724,0,1,0,0,1,0,1,51,1
1350,0,1,0,0,1,0,0,36,1
211,0,1,0,0,1,0,1,33,1
855,0,0,1,0,1,0,0,29,1
731,1,0,0,0,1,0,0,54,1
1523,0,1,0,0,1,0,1,45,1
412,0,0,1,0,1,0,1,27,1
405,0,1,0,0,1,0,1,29,1
540,1,0,0,0,1,0,0,25,1
421,0,1,0,0,1,0,1,29,1
1030,0,0,1,0,1,0,0,40,1
513,0,1,0,0,1,0,1,33,1
403,1,0,0,0,1,0,0,45,1
284,0,0,1,0,1,0,1,30,1
162,0,1,0,0,1,0,0,38,1
1687,0,0,1,0,1,0,0,25,1
680,1,0,0,0,1,0,1,56,1
491,0,1,0,0,1,0,0,27,1
291,1,0,0,0,1,0,1,32,1
191,1,0,0,0,1,0,1,31,1
348,1,0,0,0,1,0,1,23,1
872,1,0,0,0,1,0,1,62,1
189,0,1,0,0,1,0,1,51,1
411,1,0,0,0,1,0,0,37,1
254,1,0,0,0,1,0,0,38,1
577,1,0,0,0,1,0,0,48,1
1246,0,1,0,0,1,0,0,25,1
428,1,0,0,0,1,0,0,21,1
593,1,0,0,0,1,0,1,42,1
1153,0,0,1,0,1,0,1,31,1
577,0,0,1,0,1,0,1,23,1
238,0,0,1,0,1,0,1,21,1
1083,0,1,0,0,1,0,1,56,1
248,1,0,0,0,1,0,1,26,1
994,1,0,0,0,1,0,0,53,1
782,0,0,1,0,1,0,1,39,1
317,1,0,0,0,1,0,1,35,1
527,0,1,0,0,1,0,0,28,1
774,0,0,1,0,1,0,0,27,1
646,0,1,0,0,1,0,1,41,1
1228,0,1,0,0,1,0,1,20,1
809,1,0,0,0,1,0,0,39,1
865,0,1,0,0,1,0,0,51,1
898,0,1,0,0,1,0,0,24,1
1035,0,1,0,0,1,0,1,56,1
1052,0,1,0,0,1,0,0,25,1
296,0,1,0,0,1,0,1,47,1
915,1,0,0,0,1,0,0,43,1
389,0,1,0,0,1,0,1,38,1
1575,1,0,0,0,1,0,0,35,1
559,0,1,0,0,1,0,1,47,1
1623,0,0,1,0,1,0,1,28,1
233,0,1,0,0,1,0,1,19,1
573,1,0,0,0,1,0,1,54,1
629,0,0,1,0,1,0,1,26,1
459,0,1,0,0,1,0,1,57,1
761,1,0,0,0,1,0,0,25,1
461,1,0,0,0,1,0,1,37,1
665,0,1,0,0,1,0,1,60,1
505,0,0,1,0,1,0,0,31,1
1131,1,0,0,0,1,0,1,29,1
1636,1,0,0,0,1,0,0,44,1
238,0,1,0,0,1,0,0,30,1
531,0,1,0,0,1,0,0,25,1
444,0,0,1,0,1,0,1,26,1
769,1,0,0,0,1,0,1,29,1
299,0,1,0,0,1,0,1,50,1
1462,0,1,0,0,1,0,1,45,1
605,0,0,1,0,1,0,1,28,1
417,1,0,0,0,1,0,1,19,1
756,0,1,0,0,1,0,1,22,1
811,1,0,0,0,1,0,0,29,1
603,0,1,0,0,1,0,1,35,1
302,0,0,1,0,1,0,0,29,1
388,0,1,0,0,1,0,1,21,1
787,1,0,0,0,1,0,1,30,1
1249,0,1,0,0,1,0,1,40,1
415,1,0,0,0,1,0,1,24,1
449,0,1,0,0,1,0,0,22,1
1824,1,0,0,0,1,0,1,62,1
231,0,1,0,0,1,0,1,35,1
674,1,0,0,0,1,0,1,49,1
996,0,0,1,0,1,0,1,37,1
207,0,1,0,0,1,0,1,30,1
530,0,1,0,0,1,0,1,24,1
309,1,0,0,0,1,0,1,30,1
663,1,0,0,0,1,0,1,30,1
887,0,0,1,0,1,0,0,30,1
465,1,0,0,0,1,0,1,23,1
525,1,0,0,0,1,0,0,24,1
574,0,1,0,0,1,0,1,42,1
371,1,0,0,0,1,0,1,41,1
222,0,0,1,0,1,0,1,43,1
340,1,0,0,0,1,0,1,33,1
148,0,1,0,0,1,0,1,35,1
507,0,0,1,0,1,0,1,26,1
1128,0,0,1,0,1,0,1,25,1
889,0,1,0,0,1,0,1,42,1
357,0,1,0,0,1,0,1,49,1
745,0,1,0,0,1,0,1,44,1
955,0,1,0,0,1,0,1,25,1
522,0,0,1,0,1,0,1,41,1
292,0,1,0,0,1,0,1,35,1
563,1,0,0,0,1,0,1,26,1
293,1,0,0,0,1,0,1,30,1
379,0,1,0,0,1,0,1,31,1
2793,0,1,0,0,1,0,0,27,1
4,0,1,0,0,1,0,1,28,1
340,1,0,0,0,1,0,0,25,1
474,1,0,0,0,1,0,1,36,1
829,1,0,0,0,1,0,1,31,1
509,0,1,0,0,1,0,1,29,1
674,1,0,0,0,1,0,1,33,1
967,0,1,0,0,1,0,0,39,1
893,0,0,1,0,1,0,0,30,1
362,1,0,0,0,1,0,0,27,1
299,1,0,0,0,1,0,1,33,1
535,0,1,0,0,1,0,1,27,1
674,0,1,0,0,1,0,0,41,1
385,0,0,1,0,1,0,1,32,1
1324,1,0,0,0,1,0,0,23,1
244,0,0,1,0,1,0,0,35,1
835,0,1,0,0,1,0,1,41,1
362,0,1,0,0,1,0,1,27,1
157,0,1,0,0,1,0,1,31,1
435,0,0,1,0,1,0,1,30,1
1050,0,0,1,0,1,0,1,34,1
424,0,0,1,0,1,0,1,26,1
558,0,1,0,0,1,0,1,27,1
336,1,0,0,0,1,0,0,30,1
690,1,0,0,0,1,0,0,32,1
497,1,0,0,0,1,0,1,29,1
486,1,0,0,0,1,0,1,29,1
396,1,0,0,0,1,0,1,43,1
371,0,0,1,0,1,0,0,38,1
3823,0,1,0,0,1,0,1,63,1
159,1,0,0,0,1,0,1,45,1
374,0,0,1,0,1,0,1,41,1
415,0,0,1,0,1,0,1,57,1
602,0,0,1,0,1,0,1,29,1
422,0,0,1,0,1,0,1,52,1
1160,0,0,1,0,1,0,1,39,1
1293,0,1,0,0,1,0,1,23,1
968,0,1,0,0,1,0,1,44,1
1276,1,0,0,0,1,0,0,23,1
614,1,0,0,0,1,0,0,52,1
315,0,1,0,0,1,0,1,25,1
486,0,1,0,0,1,0,1,29,1
406,0,0,1,0,1,0,1,28,1
288,1,0,0,0,1,0,1,25,1
293,0,0,0,1,1,0,1,20,1
323,1,0,0,0,1,0,1,42,1
354,1,0,0,0,1,0,1,21,1
836,0,1,0,0,1,0,0,35,1
299,0,0,1,0,1,0,1,31,1
686,0,0,1,0,1,0,1,28,1
522,0,1,0,0,1,0,1,37,1
210,1,0,0,0,1,0,1,21,1
317,0,1,0,0,1,0,1,57,1
400,0,1,0,0,1,0,0,30,1
456,1,0,0,0,1,0,1,34,1
382,0,0,1,0,1,0,0,32,1
105,1,0,0,0,1,0,1,23,1
671,1,0,0,0,1,0,0,32,1
515,0,1,0,0,1,0,1,29,1
240,0,1,0,0,1,0,1,28,1
575,0,1,0,0,1,0,0,31,1
142,0,0,1,0,1,0,1,31,1
515,1,0,0,0,1,0,1,40,1
724,0,1,0,0,1,0,1,53,1
1065,1,0,0,0,1,0,1,28,1
723,0,1,0,0,1,0,1,31,1
610,0,0,1,0,1,0,1,29,1
498,0,0,1,0,1,0,1,41,1
264,1,0,0,0,1,0,1,22,1
585,0,1,0,0,1,0,1,29,1
675,0,0,1,0,1,0,1,35,1
433,0,0,1,0,1,0,1,29,1
661,1,0,0,0,1,0,1,35,1
9,0,1,0,0,1,0,1,43,1
896,0,1,0,0,1,0,1,52,1
1403,0,1,0,0,1,0,0,25,1
690,0,0,1,0,1,0,1,23,1
628,0,1,0,0,1,0,1,41,1
989,0,0,1,0,1,0,1,33,1
404,0,1,0,0,1,0,1,52,1
105,1,0,0,0,1,0,1,38,1
471,0,0,1,0,1,0,1,33,1
435,0,1,0,0,1,0,1,64,1
218,1,0,0,0,1,0,1,22,1
642,0,1,0,0,1,0,1,53,1
998,0,1,0,0,1,0,0,25,1
365,0,1,0,0,1,0,1,19,1
1247,1,0,0,0,1,0,0,26,1
1112,1,0,0,0,1,0,1,27,1
199,1,0,0,0,1,0,1,26,1
537,0,0,1,0,1,0,1,28,1
1183,0,0,1,0,1,0,1,34,1
231,1,0,0,0,1,0,1,32,1
436,1,0,0,0,1,0,0,26,1
1354,0,0,1,0,1,0,1,46,1
1316,1,0,0,0,1,0,1,24,1
254,0,1,0,0,1,0,1,56,1
705,1,0,0,0,1,0,1,48,1
619,0,0,1,0,1,0,1,27,1
275,0,0,1,0,1,0,0,30,1
318,1,0,0,0,1,0,0,35,1
472,0,1,0,0,1,0,1,49,1
1029,1,0,0,0,1,0,0,30,1
379,1,0,0,0,1,0,1,26,1
382,0,1,0,0,1,0,0,50,1
374,1,0,0,0,1,0,1,50,1
487,0,1,0,0,1,0,0,35,1
172,0,0,1,0,1,0,1,28,1
330,0,1,0,0,1,0,1,42,1
229,1,0,0,0,1,0,1,33,1
594,1,0,0,0,1,0,0,32,1
577,0,1,0,0,1,0,0,33,1
1109,0,0,1,0,1,0,0,31,1
549,1,0,0,0,1,0,1,45,1
602,0,0,1,0,1,0,1,55,1
1114,1,0,0,0,1,0,1,32,1
780,0,1,0,0,1,0,0,25,1
9,1,0,0,0,1,0,1,26,1
301,0,0,1,0,1,0,1,21,1
612,0,1,0,0,1,0,1,39,1
124,0,0,1,0,1,0,1,23,1
300,0,1,0,0,1,0,1,61,1
352,0,1,0,0,1,0,1,40,1
963,1,0,0,0,1,0,1,31,1
685,0,0,1,0,1,0,1,52,1
208,1,0,0,0,1,0,0,22,1
1454,1,0,0,0,1,0,1,44,1
977,1,0,0,0,1,0,1,23,1
148,0,0,1,0,1,0,0,27,1
988,1,0,0,0,1,0,0,25,1
755,0,1,0,0,1,0,0,34,1
504,0,0,0,1,1,0,1,56,1
715,0,0,1,0,1,0,1,25,1
378,1,0,0,0,1,0,1,46,1
1467,0,1,0,0,1,0,1,44,1
724,0,1,0,0,1,0,1,59,1
1380,0,1,0,0,1,0,1,30,1
581,0,0,1,0,1,0,1,46,1
1345,1,0,0,0,1,0,1,56,1
942,0,1,0,0,1,0,1,47,1
562,0,1,0,0,1,0,1,41,1
427,0,0,1,0,1,0,1,22,1
499,1,0,0,0,1,0,1,29,1
653,0,1,0,0,1,0,1,21,1
958,1,0,0,0,1,0,1,32,1
268,0,0,1,0,1,0,1,23,1
612,0,1,0,0,1,0,0,30,1
1435,0,1,0,0,1,0,1,36,1
413,1,0,0,0,1,0,1,42,1
682,0,1,0,0,1,0,1,33,1
342,0,0,1,0,1,0,1,26,1
789,1,0,0,0,1,0,0,48,1
584,1,0,0,0,1,0,1,61,1
1382,0,1,0,0,1,0,1,29,1
538,1,0,0,0,1,0,1,61,1
469,1,0,0,0,1,0,1,26,1
363,0,1,0,0,1,0,1,66,1
598,1,0,0,0,1,0,0,47,1
492,1,0,0,0,1,0,1,27,1
692,0,0,1,0,1,0,1,30,1
614,0,1,0,0,1,0,0,54,1
672,0,1,0,0,1,0,1,46,1
1203,0,1,0,0,1,0,0,39,1
4172,0,0,1,0,1,0,1,26,1
334,1,0,0,0,1,0,1,35,1
634,1,0,0,0,1,0,1,24,1
351,0,0,1,0,1,0,1,28,1
963,1,0,0,0,1,0,0,24,1
165,0,1,0,0,1,0,1,31,1
927,0,1,0,0,1,0,1,46,1
246,1,0,0,0,1,0,1,53,1
1234,0,0,1,0,1,0,1,42,1
504,0,0,1,0,1,0,1,29,1
687,1,0,0,0,1,0,1,36,1
817,1,0,0,0,1,0,1,30,1
1061,1,0,0,0,1,0,1,24,1
308,1,0,0,0,1,0,1,47,1
238,0,1,0,0,1,0,1,30,1
404,0,0,1,0,1,0,1,21,1
737,0,0,1,0,1,0,1,31,1
389,1,0,0,0,1,0,0,38,1
209,0,1,0,0,1,0,1,18,1
373,0,0,1,0,1,0,1,30,1
1075,0,1,0,0,1,0,1,26,1
96,0,0,1,0,1,0,1,27,1
368,1,0,0,0,1,0,0,40,1
841,0,0,1,0,1,0,0,27,1
269,0,0,1,0,1,0,1,24,1
332,1,0,0,0,1,0,0,26,1
1148,1,0,0,0,1,0,1,31,1
1022,0,1,0,0,1,0,0,30,1
649,0,0,1,0,1,0,1,32,1
494,1,0,0,0,1,0,0,43,1
603,0,1,0,0,1,0,0,37,1
1357,1,0,0,0,1,0,0,31,1
1446,0,0,0,1,1,0,1,27,1
769,1,0,0,0,1,0,1,42,1
735,0,0,1,0,1,0,1,23,1
1152,0,1,0,0,1,0,0,26,1
1831,0,1,0,0,1,0,1,23,1
1791,0,1,0,0,1,0,1,52,1
478,0,1,0,0,1,0,0,56,1
122,0,0,1,0,1,0,1,35,1
1513,1,0,0,0,1,0,0,34,1
479,1,0,0,0,1,0,0,27,1
665,0,1,0,0,1,0,0,23,1
961,0,0,1,0,1,0,1,27,1
764,1,0,0,0,1,0,1,57,1
211,1,0,0,0,1,0,1,24,1
637,0,1,0,0,1,0,0,48,1
885,1,0,0,0,1,0,0,37,1
286,0,1,0,0,1,0,1,38,1
423,1,0,0,0,1,0,1,40,1
868,0,1,0,0,1,0,1,51,1
320,1,0,0,0,1,0,1,38,1
653,0,1,0,0,1,0,1,26,1
611,0,0,1,0,1,0,0,27,1
719,0,1,0,0,1,0,0,26,1
6372,0,0,1,0,1,0,1,48,1
691,0,0,1,0,1,0,0,28,1
