"seed","data","criterion","method","K","silhouette","dunn","ari_true","runtime","filename"
2,"TwoDiamonds","silhouette","kmeans_plus",2,0.485918709357733,0.0220048899755519,1,2.116868327,"TwoDiamonds-silhouette-seed2"
2,"TwoDiamonds","silhouette","hclust",2,0.485259519815982,0.034080288605124,0.985037524550926,2.109848122,"TwoDiamonds-silhouette-seed2"
2,"TwoDiamonds","silhouette","gmm",4,0.395298277202794,0.0155642661724306,-10,0.229292402,"TwoDiamonds-silhouette-seed2"
2,"TwoDiamonds","silhouette","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.534979622,"TwoDiamonds-silhouette-seed2"
3,"TwoDiamonds","silhouette","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-silhouette-seed3"
3,"TwoDiamonds","silhouette","ICOT_local",2,0.485918709357733,0.0220048899755519,1,1549.278033723,"TwoDiamonds-silhouette-seed3"
3,"TwoDiamonds","silhouette","OCT",2,0.485918709357733,0.0220048899755519,1,0.153684707,"TwoDiamonds-silhouette-seed3"
3,"TwoDiamonds","silhouette","kmeans_plus",2,0.485918709357733,0.0220048899755519,1,1.857118606,"TwoDiamonds-silhouette-seed3"
3,"TwoDiamonds","silhouette","hclust",2,0.485259519815982,0.034080288605124,0.985037524550926,2.742985288,"TwoDiamonds-silhouette-seed3"
3,"TwoDiamonds","silhouette","gmm",4,0.395298277202794,0.0155642661724306,-10,0.241796883,"TwoDiamonds-silhouette-seed3"
3,"TwoDiamonds","silhouette","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.547809241,"TwoDiamonds-silhouette-seed3"
4,"TwoDiamonds","silhouette","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-silhouette-seed4"
4,"TwoDiamonds","silhouette","ICOT_local",2,0.485918709357733,0.0220048899755519,1,1438.094972541,"TwoDiamonds-silhouette-seed4"
4,"TwoDiamonds","silhouette","OCT",2,0.485918709357733,0.0220048899755519,1,0.077464717,"TwoDiamonds-silhouette-seed4"
4,"TwoDiamonds","silhouette","kmeans_plus",2,0.485918709357733,0.0220048899755519,1,2.022358878,"TwoDiamonds-silhouette-seed4"
4,"TwoDiamonds","silhouette","hclust",2,0.485259519815982,0.034080288605124,0.985037524550926,2.128539254,"TwoDiamonds-silhouette-seed4"
4,"TwoDiamonds","silhouette","gmm",4,0.395298277202794,0.0155642661724306,-10,0.2237664,"TwoDiamonds-silhouette-seed4"
4,"TwoDiamonds","silhouette","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.540753588,"TwoDiamonds-silhouette-seed4"
5,"TwoDiamonds","silhouette","True",2,0.485918709357733,0.0220048899755519,1,0,"TwoDiamonds-silhouette-seed5"
5,"TwoDiamonds","silhouette","ICOT_local",2,0.485918709357733,0.0220048899755519,1,1552.088206559,"TwoDiamonds-silhouette-seed5"
5,"TwoDiamonds","silhouette","OCT",2,0.485918709357733,0.0220048899755519,1,0.086055784,"TwoDiamonds-silhouette-seed5"
5,"TwoDiamonds","silhouette","kmeans_plus",2,0.485918709357733,0.0220048899755519,1,2.068927259,"TwoDiamonds-silhouette-seed5"
5,"TwoDiamonds","silhouette","hclust",2,0.485259519815982,0.034080288605124,0.985037524550926,2.091611162,"TwoDiamonds-silhouette-seed5"
5,"TwoDiamonds","silhouette","gmm",4,0.385948293136288,0.0237418931149128,-10,0.221622506,"TwoDiamonds-silhouette-seed5"
5,"TwoDiamonds","silhouette","dbscan",0.1,0.0473161567726449,0.01194496039692,-10,0.475612072,"TwoDiamonds-silhouette-seed5"
1,"WingNut","dunnindex","True",2,0.383884919047985,0.0632596124573361,1,0,"WingNut-dunnindex-seed1"
1,"WingNut","dunnindex","ICOT_local",2,0.383884919047985,0.0632596124573361,1,10494.451124703,"WingNut-dunnindex-seed1"
1,"WingNut","dunnindex","OCT",6,0.301979685430818,0.00853400853035174,-10,0.507207448,"WingNut-dunnindex-seed1"
1,"WingNut","dunnindex","kmeans_plus",6,0.313461609651599,0.0260004361504598,-10,3.39388512,"WingNut-dunnindex-seed1"
1,"WingNut","dunnindex","hclust",9,0.245677887746806,0.036384324979118,-10,2.713570391,"WingNut-dunnindex-seed1"
1,"WingNut","dunnindex","gmm",5,0.397097339199945,0.0151540808188073,-10,0.307852657,"WingNut-dunnindex-seed1"
1,"WingNut","dunnindex","dbscan",0.2,0.0265913250183859,0.0190788695928936,-10,0.664607133,"WingNut-dunnindex-seed1"
2,"WingNut","dunnindex","True",2,0.383884919047985,0.0632596124573361,1,0,"WingNut-dunnindex-seed2"
2,"WingNut","dunnindex","ICOT_local",2,0.383884919047985,0.0632596124573361,1,10945.946590909,"WingNut-dunnindex-seed2"
2,"WingNut","dunnindex","OCT",6,0.301979685430818,0.00853400853035174,-10,0.469015354,"WingNut-dunnindex-seed2"
2,"WingNut","dunnindex","kmeans_plus",6,0.313461609651599,0.0260004361504598,-10,3.354768637,"WingNut-dunnindex-seed2"
2,"WingNut","dunnindex","hclust",9,0.245677887746806,0.036384324979118,-10,2.720280706,"WingNut-dunnindex-seed2"
2,"WingNut","dunnindex","gmm",7,0.339867716364983,0.015585340598031,-10,0.282885453,"WingNut-dunnindex-seed2"
2,"WingNut","dunnindex","dbscan",0.2,0.0265913250183859,0.0190788695928936,-10,0.679085654,"WingNut-dunnindex-seed2"
3,"WingNut","dunnindex","True",2,0.383884919047985,0.0632596124573361,1,0,"WingNut-dunnindex-seed3"
3,"WingNut","dunnindex","ICOT_local",2,0.383884919047985,0.0632596124573361,1,10115.358130968,"WingNut-dunnindex-seed3"
3,"WingNut","dunnindex","OCT",6,0.298021256237294,0.00858995409274722,-10,0.483486071,"WingNut-dunnindex-seed3"
3,"WingNut","dunnindex","kmeans_plus",6,0.313461609651599,0.0260004361504598,-10,3.364947013,"WingNut-dunnindex-seed3"
3,"WingNut","dunnindex","hclust",9,0.245677887746806,0.036384324979118,-10,2.879516161,"WingNut-dunnindex-seed3"
3,"WingNut","dunnindex","gmm",10,0.28965926373673,0.018673223343763,-10,0.299049613,"WingNut-dunnindex-seed3"
3,"WingNut","dunnindex","dbscan",0.2,0.0265913250183859,0.0190788695928936,-10,0.743971027,"WingNut-dunnindex-seed3"
4,"WingNut","dunnindex","True",2,0.383884919047985,0.0632596124573361,1,0,"WingNut-dunnindex-seed4"
4,"WingNut","dunnindex","ICOT_local",2,0.383884919047985,0.0632596124573361,1,10751.083870994,"WingNut-dunnindex-seed4"
4,"WingNut","dunnindex","OCT",6,0.301979685430818,0.00853400853035174,-10,0.410186858,"WingNut-dunnindex-seed4"
4,"WingNut","dunnindex","kmeans_plus",6,0.313461609651599,0.0260004361504598,-10,3.389287502,"WingNut-dunnindex-seed4"
4,"WingNut","dunnindex","hclust",9,0.245677887746806,0.036384324979118,-10,2.784232085,"WingNut-dunnindex-seed4"
4,"WingNut","dunnindex","gmm",5,0.394862764454257,0.0144577012461327,-10,0.309018161,"WingNut-dunnindex-seed4"
4,"WingNut","dunnindex","dbscan",0.2,0.0265913250183859,0.0190788695928936,-10,0.790935167,"WingNut-dunnindex-seed4"
5,"WingNut","dunnindex","True",2,0.383884919047985,0.0632596124573361,1,0,"WingNut-dunnindex-seed5"
5,"WingNut","dunnindex","ICOT_local",2,0.383884919047985,0.0632596124573361,1,10743.177832112,"WingNut-dunnindex-seed5"
5,"WingNut","dunnindex","OCT",6,0.301979685430818,0.00853400853035174,-10,0.462536461,"WingNut-dunnindex-seed5"
5,"WingNut","dunnindex","kmeans_plus",6,0.313461609651599,0.0260004361504598,-10,3.423484837,"WingNut-dunnindex-seed5"
5,"WingNut","dunnindex","hclust",9,0.245677887746806,0.036384324979118,-10,2.800208434,"WingNut-dunnindex-seed5"
5,"WingNut","dunnindex","gmm",7,0.350912632005662,0.0231824577151487,-10,0.290770282,"WingNut-dunnindex-seed5"
5,"WingNut","dunnindex","dbscan",0.2,0.0265913250183859,0.0190788695928936,-10,0.720942715,"WingNut-dunnindex-seed5"
1,"WingNut","silhouette","True",2,0.383884919047985,0.0632596124573361,1,0,"WingNut-silhouette-seed1"
1,"WingNut","silhouette","ICOT_local",2,0.406475536235419,0.00212850450432953,0.145003188261511,1949.794447225,"WingNut-silhouette-seed1"
1,"WingNut","silhouette","OCT",4,0.421215606130905,0.0117951855750289,-10,0.358215507,"WingNut-silhouette-seed1"
1,"WingNut","silhouette","kmeans_plus",4,0.423269375584283,0.0237448582176614,-10,3.2515277,"WingNut-silhouette-seed1"
1,"WingNut","silhouette","hclust",4,0.417807032769423,0.0309123817001002,-10,2.717748334,"WingNut-silhouette-seed1"
1,"WingNut","silhouette","gmm",4,0.41271002340357,0.0113986370536258,-10,0.255179656,"WingNut-silhouette-seed1"
1,"WingNut","silhouette","dbscan",0.2,0.0265913250183859,0.0190788695928936,-10,0.656362379,"WingNut-silhouette-seed1"
2,"WingNut","silhouette","True",2,0.383884919047985,0.0632596124573361,1,0,"WingNut-silhouette-seed2"
2,"WingNut","silhouette","ICOT_local",2,0.406475536235419,0.00212850450432953,0.145003188261511,1903.162676259,"WingNut-silhouette-seed2"
2,"WingNut","silhouette","OCT",4,0.421215606130905,0.0117951855750289,-10,0.317681276,"WingNut-silhouette-seed2"
2,"WingNut","silhouette","kmeans_plus",4,0.423269375584283,0.0237448582176614,-10,2.985170438,"WingNut-silhouette-seed2"
2,"WingNut","silhouette","hclust",4,0.417807032769423,0.0309123817001002,-10,2.375104989,"WingNut-silhouette-seed2"
2,"WingNut","silhouette","gmm",4,0.398708162353669,0.0132494359427194,-10,0.229679327,"WingNut-silhouette-seed2"
2,"WingNut","silhouette","dbscan",0.2,0.0265913250183859,0.0190788695928936,-10,0.625170247,"WingNut-silhouette-seed2"
3,"WingNut","silhouette","True",2,0.383884919047985,0.0632596124573361,1,0,"WingNut-silhouette-seed3"
3,"WingNut","silhouette","ICOT_local",2,0.406475536235419,0.00212850450432953,0.145003188261511,2097.718408636,"WingNut-silhouette-seed3"
3,"WingNut","silhouette","OCT",4,0.421215606130905,0.0117951855750289,-10,0.281372202,"WingNut-silhouette-seed3"
3,"WingNut","silhouette","kmeans_plus",4,0.423269375584283,0.0237448582176614,-10,3.322902516,"WingNut-silhouette-seed3"
3,"WingNut","silhouette","hclust",4,0.417807032769423,0.0309123817001002,-10,2.712946176,"WingNut-silhouette-seed3"
3,"WingNut","silhouette","gmm",2,0.39753651624137,0.0132723378748324,0,0.243023296,"WingNut-silhouette-seed3"
3,"WingNut","silhouette","dbscan",0.2,0.0265913250183859,0.0190788695928936,-10,0.714084211,"WingNut-silhouette-seed3"
4,"WingNut","silhouette","True",2,0.383884919047985,0.0632596124573361,1,0,"WingNut-silhouette-seed4"
4,"WingNut","silhouette","ICOT_local",2,0.406475536235419,0.00212850450432953,0.145003188261511,1979.13440382,"WingNut-silhouette-seed4"
4,"WingNut","silhouette","OCT",4,0.421215606130905,0.0117951855750289,-10,0.306812039,"WingNut-silhouette-seed4"
4,"WingNut","silhouette","kmeans_plus",4,0.423269375584283,0.0237448582176614,-10,2.520588911,"WingNut-silhouette-seed4"
4,"WingNut","silhouette","hclust",4,0.417807032769423,0.0309123817001002,-10,1.566695567,"WingNut-silhouette-seed4"
4,"WingNut","silhouette","gmm",4,0.41271002340357,0.0113986370536258,-10,0.239131896,"WingNut-silhouette-seed4"
4,"WingNut","silhouette","dbscan",0.2,0.0265913250183859,0.0190788695928936,-10,0.54965455,"WingNut-silhouette-seed4"
