"seed","data","criterion","geom_threshold","warm_start","method","K","silhouette","dunn","ari_true","runtime","filename"
1,"Target","silhouette",0.99,"none","gmm",8,0.545074585682122,0.00973943050192054,-10,0.21037023,"Target-silhouette-seed1-geom0.99-ws_none"
1,"Target","silhouette",0.99,"none","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.597416569,"Target-silhouette-seed1-geom0.99-ws_none"
1,"Target","silhouette",0.99,"oct","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed1-geom0.99-ws_oct"
1,"Target","silhouette",0.99,"oct","ICOT_local",8,0.524184347737999,0.0244207764789493,-10,78.541743876,"Target-silhouette-seed1-geom0.99-ws_oct"
1,"Target","silhouette",0.99,"oct","OCT",9,0.502492471020364,0.0177518188939081,-10,0.2907827,"Target-silhouette-seed1-geom0.99-ws_oct"
1,"Target","silhouette",0.99,"oct","kmeans_plus",9,0.592869089880393,0.026778835711249,-10,1.928981838,"Target-silhouette-seed1-geom0.99-ws_oct"
1,"Target","silhouette",0.99,"oct","hclust",2,0.618794580697907,0.266317289612333,-10,1.946033291,"Target-silhouette-seed1-geom0.99-ws_oct"
1,"Target","silhouette",0.99,"oct","gmm",8,0.545074585682122,0.00973943050192054,-10,0.209992454,"Target-silhouette-seed1-geom0.99-ws_oct"
1,"Target","silhouette",0.99,"oct","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.558388223,"Target-silhouette-seed1-geom0.99-ws_oct"
2,"Target","silhouette",0,"none","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed2-geom0.0-ws_none"
2,"Target","silhouette",0,"none","ICOT_local",2,0.629325893855415,0.361704117131621,-10,1355.51189097,"Target-silhouette-seed2-geom0.0-ws_none"
2,"Target","silhouette",0,"none","OCT",7,0.506318217157369,0.0105046606965424,-10,0.319122286,"Target-silhouette-seed2-geom0.0-ws_none"
2,"Target","silhouette",0,"none","kmeans_plus",7,0.589193052928704,0.028761029635189,-10,2.000560069,"Target-silhouette-seed2-geom0.0-ws_none"
2,"Target","silhouette",0,"none","hclust",2,0.618794580697907,0.266317289612333,-10,1.922737709,"Target-silhouette-seed2-geom0.0-ws_none"
2,"Target","silhouette",0,"none","gmm",2,0.63454293652915,0.253692277038961,-10,0.234583409,"Target-silhouette-seed2-geom0.0-ws_none"
2,"Target","silhouette",0,"none","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.584795599,"Target-silhouette-seed2-geom0.0-ws_none"
2,"Target","silhouette",0,"oct","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed2-geom0.0-ws_oct"
2,"Target","silhouette",0,"oct","ICOT_local",8,0.538339424466386,0.0102672687340274,-10,1100.729787922,"Target-silhouette-seed2-geom0.0-ws_oct"
2,"Target","silhouette",0,"oct","OCT",7,0.506318217157369,0.0105046606965424,-10,0.255765829,"Target-silhouette-seed2-geom0.0-ws_oct"
2,"Target","silhouette",0,"oct","kmeans_plus",7,0.589193052928704,0.028761029635189,-10,2.025634764,"Target-silhouette-seed2-geom0.0-ws_oct"
2,"Target","silhouette",0,"oct","hclust",2,0.618794580697907,0.266317289612333,-10,1.771057056,"Target-silhouette-seed2-geom0.0-ws_oct"
2,"Target","silhouette",0,"oct","gmm",2,0.63454293652915,0.253692277038961,-10,0.221377911,"Target-silhouette-seed2-geom0.0-ws_oct"
2,"Target","silhouette",0,"oct","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.688461771,"Target-silhouette-seed2-geom0.0-ws_oct"
2,"Target","silhouette",0.9,"none","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed2-geom0.9-ws_none"
2,"Target","silhouette",0.9,"none","ICOT_local",2,0.629325893855415,0.361704117131621,-10,538.666555052,"Target-silhouette-seed2-geom0.9-ws_none"
2,"Target","silhouette",0.9,"none","OCT",7,0.506318217157369,0.0105046606965424,-10,0.318946262,"Target-silhouette-seed2-geom0.9-ws_none"
2,"Target","silhouette",0.9,"none","kmeans_plus",7,0.589193052928704,0.028761029635189,-10,1.970598466,"Target-silhouette-seed2-geom0.9-ws_none"
2,"Target","silhouette",0.9,"none","hclust",2,0.618794580697907,0.266317289612333,-10,1.917599439,"Target-silhouette-seed2-geom0.9-ws_none"
2,"Target","silhouette",0.9,"none","gmm",2,0.63454293652915,0.253692277038961,-10,0.233638097,"Target-silhouette-seed2-geom0.9-ws_none"
2,"Target","silhouette",0.9,"none","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.70775473,"Target-silhouette-seed2-geom0.9-ws_none"
2,"Target","silhouette",0.9,"oct","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed2-geom0.9-ws_oct"
2,"Target","silhouette",0.9,"oct","ICOT_local",8,0.538111040881338,0.0102672687340274,-10,257.100264537,"Target-silhouette-seed2-geom0.9-ws_oct"
2,"Target","silhouette",0.9,"oct","OCT",7,0.506318217157369,0.0105046606965424,-10,0.251168587,"Target-silhouette-seed2-geom0.9-ws_oct"
2,"Target","silhouette",0.9,"oct","kmeans_plus",7,0.589193052928704,0.028761029635189,-10,1.991598023,"Target-silhouette-seed2-geom0.9-ws_oct"
2,"Target","silhouette",0.9,"oct","hclust",2,0.618794580697907,0.266317289612333,-10,1.838619256,"Target-silhouette-seed2-geom0.9-ws_oct"
2,"Target","silhouette",0.9,"oct","gmm",2,0.63454293652915,0.253692277038961,-10,0.342829547,"Target-silhouette-seed2-geom0.9-ws_oct"
2,"Target","silhouette",0.9,"oct","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.651962959,"Target-silhouette-seed2-geom0.9-ws_oct"
2,"Target","silhouette",0.99,"none","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed2-geom0.99-ws_none"
2,"Target","silhouette",0.99,"none","ICOT_local",2,0.629325893855415,0.361704117131621,-10,486.400532646,"Target-silhouette-seed2-geom0.99-ws_none"
2,"Target","silhouette",0.99,"none","OCT",7,0.506318217157369,0.0105046606965424,-10,0.328960718,"Target-silhouette-seed2-geom0.99-ws_none"
2,"Target","silhouette",0.99,"none","kmeans_plus",7,0.589193052928704,0.028761029635189,-10,2.000184856,"Target-silhouette-seed2-geom0.99-ws_none"
2,"Target","silhouette",0.99,"none","hclust",2,0.618794580697907,0.266317289612333,-10,2.050958172,"Target-silhouette-seed2-geom0.99-ws_none"
2,"Target","silhouette",0.99,"none","gmm",2,0.63454293652915,0.253692277038961,-10,0.239297008,"Target-silhouette-seed2-geom0.99-ws_none"
2,"Target","silhouette",0.99,"none","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.667589694,"Target-silhouette-seed2-geom0.99-ws_none"
2,"Target","silhouette",0.99,"oct","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed2-geom0.99-ws_oct"
2,"Target","silhouette",0.99,"oct","ICOT_local",8,0.537545868594572,0.0109698936117052,-10,88.998547827,"Target-silhouette-seed2-geom0.99-ws_oct"
2,"Target","silhouette",0.99,"oct","OCT",7,0.506318217157369,0.0105046606965424,-10,0.250991558,"Target-silhouette-seed2-geom0.99-ws_oct"
2,"Target","silhouette",0.99,"oct","kmeans_plus",7,0.589193052928704,0.028761029635189,-10,1.885208525,"Target-silhouette-seed2-geom0.99-ws_oct"
2,"Target","silhouette",0.99,"oct","hclust",2,0.618794580697907,0.266317289612333,-10,1.667574904,"Target-silhouette-seed2-geom0.99-ws_oct"
2,"Target","silhouette",0.99,"oct","gmm",2,0.63454293652915,0.253692277038961,-10,0.210975641,"Target-silhouette-seed2-geom0.99-ws_oct"
2,"Target","silhouette",0.99,"oct","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.605615709,"Target-silhouette-seed2-geom0.99-ws_oct"
3,"Target","silhouette",0,"none","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed3-geom0.0-ws_none"
3,"Target","silhouette",0,"none","ICOT_local",2,0.629325893855415,0.361704117131621,-10,1384.77549375,"Target-silhouette-seed3-geom0.0-ws_none"
3,"Target","silhouette",0,"none","OCT",7,0.523514792324567,0.0111344720727419,-10,0.322111246,"Target-silhouette-seed3-geom0.0-ws_none"
3,"Target","silhouette",0,"none","kmeans_plus",7,0.589193052928704,0.028761029635189,-10,2.008964472,"Target-silhouette-seed3-geom0.0-ws_none"
3,"Target","silhouette",0,"none","hclust",2,0.618794580697907,0.266317289612333,-10,1.835754969,"Target-silhouette-seed3-geom0.0-ws_none"
3,"Target","silhouette",0,"none","gmm",5,0.537494501563231,0.0101317526423929,-10,0.219938869,"Target-silhouette-seed3-geom0.0-ws_none"
3,"Target","silhouette",0,"none","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.608049205,"Target-silhouette-seed3-geom0.0-ws_none"
3,"Target","silhouette",0,"oct","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed3-geom0.0-ws_oct"
3,"Target","silhouette",0,"oct","ICOT_local",8,0.538111040881338,0.0102672687340274,-10,1006.909098341,"Target-silhouette-seed3-geom0.0-ws_oct"
3,"Target","silhouette",0,"oct","OCT",7,0.523514792324567,0.0111344720727419,-10,0.230083034,"Target-silhouette-seed3-geom0.0-ws_oct"
3,"Target","silhouette",0,"oct","kmeans_plus",7,0.589193052928704,0.028761029635189,-10,1.875379918,"Target-silhouette-seed3-geom0.0-ws_oct"
3,"Target","silhouette",0,"oct","hclust",2,0.618794580697907,0.266317289612333,-10,1.923274115,"Target-silhouette-seed3-geom0.0-ws_oct"
3,"Target","silhouette",0,"oct","gmm",5,0.537494501563231,0.0101317526423929,-10,0.224961058,"Target-silhouette-seed3-geom0.0-ws_oct"
3,"Target","silhouette",0,"oct","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.598644936,"Target-silhouette-seed3-geom0.0-ws_oct"
3,"Target","silhouette",0.9,"none","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed3-geom0.9-ws_none"
3,"Target","silhouette",0.9,"none","ICOT_local",2,0.629325893855415,0.361704117131621,-10,579.122808035,"Target-silhouette-seed3-geom0.9-ws_none"
3,"Target","silhouette",0.9,"none","OCT",7,0.523514792324567,0.0111344720727419,-10,0.254603356,"Target-silhouette-seed3-geom0.9-ws_none"
3,"Target","silhouette",0.9,"none","kmeans_plus",7,0.589193052928704,0.028761029635189,-10,2.008971219,"Target-silhouette-seed3-geom0.9-ws_none"
3,"Target","silhouette",0.9,"none","hclust",2,0.618794580697907,0.266317289612333,-10,2.031366196,"Target-silhouette-seed3-geom0.9-ws_none"
3,"Target","silhouette",0.9,"none","gmm",5,0.537494501563231,0.0101317526423929,-10,0.247751662,"Target-silhouette-seed3-geom0.9-ws_none"
3,"Target","silhouette",0.9,"none","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.667156611,"Target-silhouette-seed3-geom0.9-ws_none"
3,"Target","silhouette",0.9,"oct","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed3-geom0.9-ws_oct"
3,"Target","silhouette",0.9,"oct","ICOT_local",8,0.538111040881338,0.0102672687340274,-10,256.98703164,"Target-silhouette-seed3-geom0.9-ws_oct"
3,"Target","silhouette",0.9,"oct","OCT",7,0.523514792324567,0.0111344720727419,-10,0.257974594,"Target-silhouette-seed3-geom0.9-ws_oct"
3,"Target","silhouette",0.9,"oct","kmeans_plus",7,0.589193052928704,0.028761029635189,-10,2.019932056,"Target-silhouette-seed3-geom0.9-ws_oct"
3,"Target","silhouette",0.9,"oct","hclust",2,0.618794580697907,0.266317289612333,-10,1.862462446,"Target-silhouette-seed3-geom0.9-ws_oct"
3,"Target","silhouette",0.9,"oct","gmm",5,0.537494501563231,0.0101317526423929,-10,0.224276482,"Target-silhouette-seed3-geom0.9-ws_oct"
3,"Target","silhouette",0.9,"oct","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.707177121,"Target-silhouette-seed3-geom0.9-ws_oct"
3,"Target","silhouette",0.99,"none","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed3-geom0.99-ws_none"
3,"Target","silhouette",0.99,"none","ICOT_local",2,0.629325893855415,0.361704117131621,-10,445.364108398,"Target-silhouette-seed3-geom0.99-ws_none"
3,"Target","silhouette",0.99,"none","OCT",7,0.523514792324567,0.0111344720727419,-10,0.315692644,"Target-silhouette-seed3-geom0.99-ws_none"
3,"Target","silhouette",0.99,"none","kmeans_plus",7,0.589193052928704,0.028761029635189,-10,2.012446635,"Target-silhouette-seed3-geom0.99-ws_none"
3,"Target","silhouette",0.99,"none","hclust",2,0.618794580697907,0.266317289612333,-10,1.899641701,"Target-silhouette-seed3-geom0.99-ws_none"
3,"Target","silhouette",0.99,"none","gmm",5,0.537494501563231,0.0101317526423929,-10,0.224152116,"Target-silhouette-seed3-geom0.99-ws_none"
3,"Target","silhouette",0.99,"none","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.668580671,"Target-silhouette-seed3-geom0.99-ws_none"
3,"Target","silhouette",0.99,"oct","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed3-geom0.99-ws_oct"
3,"Target","silhouette",0.99,"oct","ICOT_local",8,0.537527303125519,0.0109698936117052,-10,81.823259962,"Target-silhouette-seed3-geom0.99-ws_oct"
3,"Target","silhouette",0.99,"oct","OCT",7,0.523514792324567,0.0111344720727419,-10,0.221670068,"Target-silhouette-seed3-geom0.99-ws_oct"
3,"Target","silhouette",0.99,"oct","kmeans_plus",7,0.589193052928704,0.028761029635189,-10,1.527379846,"Target-silhouette-seed3-geom0.99-ws_oct"
3,"Target","silhouette",0.99,"oct","hclust",2,0.618794580697906,0.266317289612333,-10,0.96261673,"Target-silhouette-seed3-geom0.99-ws_oct"
3,"Target","silhouette",0.99,"oct","gmm",5,0.537494501563231,0.0101317526423929,-10,0.217446882,"Target-silhouette-seed3-geom0.99-ws_oct"
3,"Target","silhouette",0.99,"oct","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.553023679,"Target-silhouette-seed3-geom0.99-ws_oct"
4,"Target","silhouette",0,"none","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed4-geom0.0-ws_none"
4,"Target","silhouette",0,"none","ICOT_local",2,0.629325893855415,0.361704117131621,-10,1366.640440203,"Target-silhouette-seed4-geom0.0-ws_none"
4,"Target","silhouette",0,"none","OCT",9,0.502492471020364,0.0177518188939081,-10,0.367843693,"Target-silhouette-seed4-geom0.0-ws_none"
4,"Target","silhouette",0,"none","kmeans_plus",9,0.592869089880393,0.026778835711249,-10,2.19732815,"Target-silhouette-seed4-geom0.0-ws_none"
4,"Target","silhouette",0,"none","hclust",2,0.618794580697907,0.266317289612333,-10,1.971672505,"Target-silhouette-seed4-geom0.0-ws_none"
4,"Target","silhouette",0,"none","gmm",6,0.537599043621473,0.00690710267841281,0.692761125331636,0.244340642,"Target-silhouette-seed4-geom0.0-ws_none"
4,"Target","silhouette",0,"none","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.734845537,"Target-silhouette-seed4-geom0.0-ws_none"
4,"Target","silhouette",0,"oct","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed4-geom0.0-ws_oct"
4,"Target","silhouette",0,"oct","ICOT_local",8,0.529079171047928,0.00343426532786013,-10,1468.146388894,"Target-silhouette-seed4-geom0.0-ws_oct"
4,"Target","silhouette",0,"oct","OCT",9,0.502492471020364,0.0177518188939081,-10,0.305276258,"Target-silhouette-seed4-geom0.0-ws_oct"
4,"Target","silhouette",0,"oct","kmeans_plus",9,0.592869089880393,0.026778835711249,-10,2.18381556,"Target-silhouette-seed4-geom0.0-ws_oct"
4,"Target","silhouette",0,"oct","hclust",2,0.618794580697907,0.266317289612333,-10,1.586753388,"Target-silhouette-seed4-geom0.0-ws_oct"
4,"Target","silhouette",0,"oct","gmm",6,0.537599043621473,0.00690710267841281,0.692761125331636,0.220401155,"Target-silhouette-seed4-geom0.0-ws_oct"
4,"Target","silhouette",0,"oct","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.642286283,"Target-silhouette-seed4-geom0.0-ws_oct"
4,"Target","silhouette",0.9,"none","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed4-geom0.9-ws_none"
4,"Target","silhouette",0.9,"none","ICOT_local",2,0.629325893855415,0.361704117131621,-10,545.904370897,"Target-silhouette-seed4-geom0.9-ws_none"
4,"Target","silhouette",0.9,"none","OCT",9,0.502492471020364,0.0177518188939081,-10,0.371361747,"Target-silhouette-seed4-geom0.9-ws_none"
4,"Target","silhouette",0.9,"none","kmeans_plus",9,0.592869089880393,0.026778835711249,-10,2.197759948,"Target-silhouette-seed4-geom0.9-ws_none"
4,"Target","silhouette",0.9,"none","hclust",2,0.618794580697907,0.266317289612333,-10,2.131843151,"Target-silhouette-seed4-geom0.9-ws_none"
4,"Target","silhouette",0.9,"none","gmm",6,0.537599043621473,0.00690710267841281,0.692761125331636,0.230975557,"Target-silhouette-seed4-geom0.9-ws_none"
4,"Target","silhouette",0.9,"none","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.740581952,"Target-silhouette-seed4-geom0.9-ws_none"
4,"Target","silhouette",0.9,"oct","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed4-geom0.9-ws_oct"
4,"Target","silhouette",0.9,"oct","ICOT_local",8,0.52820745032285,0.0142488648591736,-10,257.57680766,"Target-silhouette-seed4-geom0.9-ws_oct"
4,"Target","silhouette",0.9,"oct","OCT",9,0.502492471020364,0.0177518188939081,-10,0.309145367,"Target-silhouette-seed4-geom0.9-ws_oct"
4,"Target","silhouette",0.9,"oct","kmeans_plus",9,0.592869089880393,0.026778835711249,-10,2.202336507,"Target-silhouette-seed4-geom0.9-ws_oct"
4,"Target","silhouette",0.9,"oct","hclust",2,0.618794580697907,0.266317289612333,-10,2.00234847,"Target-silhouette-seed4-geom0.9-ws_oct"
4,"Target","silhouette",0.9,"oct","gmm",6,0.537599043621473,0.00690710267841281,0.692761125331636,0.236211119,"Target-silhouette-seed4-geom0.9-ws_oct"
4,"Target","silhouette",0.9,"oct","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.724244412,"Target-silhouette-seed4-geom0.9-ws_oct"
4,"Target","silhouette",0.99,"none","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed4-geom0.99-ws_none"
4,"Target","silhouette",0.99,"none","ICOT_local",2,0.629325893855415,0.361704117131621,-10,456.844180092,"Target-silhouette-seed4-geom0.99-ws_none"
4,"Target","silhouette",0.99,"none","OCT",9,0.502492471020364,0.0177518188939081,-10,0.390037373,"Target-silhouette-seed4-geom0.99-ws_none"
4,"Target","silhouette",0.99,"none","kmeans_plus",9,0.592869089880393,0.026778835711249,-10,1.886489576,"Target-silhouette-seed4-geom0.99-ws_none"
4,"Target","silhouette",0.99,"none","hclust",2,0.618794580697906,0.266317289612333,-10,2.175787572,"Target-silhouette-seed4-geom0.99-ws_none"
4,"Target","silhouette",0.99,"none","gmm",6,0.537599043621473,0.00690710267841281,0.692761125331636,0.249657169,"Target-silhouette-seed4-geom0.99-ws_none"
4,"Target","silhouette",0.99,"none","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.646116141,"Target-silhouette-seed4-geom0.99-ws_none"
4,"Target","silhouette",0.99,"oct","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed4-geom0.99-ws_oct"
4,"Target","silhouette",0.99,"oct","ICOT_local",8,0.524184347737999,0.0244207764789493,-10,82.061055179,"Target-silhouette-seed4-geom0.99-ws_oct"
4,"Target","silhouette",0.99,"oct","OCT",9,0.502492471020364,0.0177518188939081,-10,0.282634395,"Target-silhouette-seed4-geom0.99-ws_oct"
4,"Target","silhouette",0.99,"oct","kmeans_plus",9,0.592869089880393,0.026778835711249,-10,2.085047576,"Target-silhouette-seed4-geom0.99-ws_oct"
4,"Target","silhouette",0.99,"oct","hclust",2,0.618794580697907,0.266317289612333,-10,1.890336271,"Target-silhouette-seed4-geom0.99-ws_oct"
4,"Target","silhouette",0.99,"oct","gmm",6,0.537599043621473,0.00690710267841281,0.692761125331636,0.347298384,"Target-silhouette-seed4-geom0.99-ws_oct"
4,"Target","silhouette",0.99,"oct","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.646794723,"Target-silhouette-seed4-geom0.99-ws_oct"
5,"Target","silhouette",0,"none","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed5-geom0.0-ws_none"
5,"Target","silhouette",0,"none","ICOT_local",2,0.629325893855415,0.361704117131621,-10,1310.690146648,"Target-silhouette-seed5-geom0.0-ws_none"
5,"Target","silhouette",0,"none","OCT",9,0.511171328288124,0.0181285645829121,-10,0.361091072,"Target-silhouette-seed5-geom0.0-ws_none"
5,"Target","silhouette",0,"none","kmeans_plus",9,0.593493099128975,0.026778835711249,-10,2.164755384,"Target-silhouette-seed5-geom0.0-ws_none"
5,"Target","silhouette",0,"none","hclust",2,0.618794580697907,0.266317289612333,-10,1.77133143,"Target-silhouette-seed5-geom0.0-ws_none"
5,"Target","silhouette",0,"none","gmm",2,0.63454293652915,0.253692277038961,-10,0.22082202,"Target-silhouette-seed5-geom0.0-ws_none"
5,"Target","silhouette",0,"none","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.559614936,"Target-silhouette-seed5-geom0.0-ws_none"
5,"Target","silhouette",0,"oct","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed5-geom0.0-ws_oct"
5,"Target","silhouette",0,"oct","ICOT_local",8,0.536276746102856,0.00835749785864194,-10,1373.973929662,"Target-silhouette-seed5-geom0.0-ws_oct"
5,"Target","silhouette",0,"oct","OCT",9,0.511171328288124,0.0181285645829121,-10,0.315612715,"Target-silhouette-seed5-geom0.0-ws_oct"
5,"Target","silhouette",0,"oct","kmeans_plus",9,0.593493099128975,0.026778835711249,-10,2.234910343,"Target-silhouette-seed5-geom0.0-ws_oct"
5,"Target","silhouette",0,"oct","hclust",2,0.618794580697907,0.266317289612333,-10,2.057054438,"Target-silhouette-seed5-geom0.0-ws_oct"
5,"Target","silhouette",0,"oct","gmm",2,0.63454293652915,0.253692277038961,-10,0.232777853,"Target-silhouette-seed5-geom0.0-ws_oct"
5,"Target","silhouette",0,"oct","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.703345486,"Target-silhouette-seed5-geom0.0-ws_oct"
5,"Target","silhouette",0.9,"none","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed5-geom0.9-ws_none"
5,"Target","silhouette",0.9,"none","ICOT_local",2,0.629325893855415,0.361704117131621,-10,601.518142744,"Target-silhouette-seed5-geom0.9-ws_none"
5,"Target","silhouette",0.9,"none","OCT",9,0.511171328288124,0.0181285645829121,-10,0.376936512,"Target-silhouette-seed5-geom0.9-ws_none"
5,"Target","silhouette",0.9,"none","kmeans_plus",9,0.593493099128975,0.026778835711249,-10,2.240335898,"Target-silhouette-seed5-geom0.9-ws_none"
5,"Target","silhouette",0.9,"none","hclust",2,0.618794580697907,0.266317289612333,-10,2.068845744,"Target-silhouette-seed5-geom0.9-ws_none"
5,"Target","silhouette",0.9,"none","gmm",2,0.63454293652915,0.253692277038961,-10,0.257252047,"Target-silhouette-seed5-geom0.9-ws_none"
5,"Target","silhouette",0.9,"none","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.731719284,"Target-silhouette-seed5-geom0.9-ws_none"
5,"Target","silhouette",0.9,"oct","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed5-geom0.9-ws_oct"
5,"Target","silhouette",0.9,"oct","ICOT_local",8,0.535654720766181,0.00835749785864194,-10,342.170552503,"Target-silhouette-seed5-geom0.9-ws_oct"
5,"Target","silhouette",0.9,"oct","OCT",9,0.511171328288124,0.0181285645829121,-10,0.315603375,"Target-silhouette-seed5-geom0.9-ws_oct"
5,"Target","silhouette",0.9,"oct","kmeans_plus",9,0.593493099128975,0.026778835711249,-10,2.226551497,"Target-silhouette-seed5-geom0.9-ws_oct"
5,"Target","silhouette",0.9,"oct","hclust",2,0.618794580697907,0.266317289612333,-10,1.979525421,"Target-silhouette-seed5-geom0.9-ws_oct"
5,"Target","silhouette",0.9,"oct","gmm",2,0.63454293652915,0.253692277038961,-10,0.252507787,"Target-silhouette-seed5-geom0.9-ws_oct"
5,"Target","silhouette",0.9,"oct","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.841757786,"Target-silhouette-seed5-geom0.9-ws_oct"
5,"Target","silhouette",0.99,"none","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed5-geom0.99-ws_none"
5,"Target","silhouette",0.99,"none","ICOT_local",2,0.629325893855415,0.361704117131621,-10,424.235586975,"Target-silhouette-seed5-geom0.99-ws_none"
5,"Target","silhouette",0.99,"none","OCT",9,0.511171328288124,0.0181285645829121,-10,0.292800597,"Target-silhouette-seed5-geom0.99-ws_none"
5,"Target","silhouette",0.99,"none","kmeans_plus",9,0.593493099128975,0.026778835711249,-10,2.158167164,"Target-silhouette-seed5-geom0.99-ws_none"
5,"Target","silhouette",0.99,"none","hclust",2,0.618794580697907,0.266317289612333,-10,1.610826017,"Target-silhouette-seed5-geom0.99-ws_none"
5,"Target","silhouette",0.99,"none","gmm",2,0.63454293652915,0.253692277038961,-10,0.213184851,"Target-silhouette-seed5-geom0.99-ws_none"
5,"Target","silhouette",0.99,"none","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.700583639,"Target-silhouette-seed5-geom0.99-ws_none"
5,"Target","silhouette",0.99,"oct","True",6,0.29520828013791,0.253299132982746,1,0,"Target-silhouette-seed5-geom0.99-ws_oct"
5,"Target","silhouette",0.99,"oct","ICOT_local",8,0.529017294345801,0.0114128044224965,-10,71.544794188,"Target-silhouette-seed5-geom0.99-ws_oct"
5,"Target","silhouette",0.99,"oct","OCT",9,0.511171328288124,0.0181285645829121,-10,0.286745903,"Target-silhouette-seed5-geom0.99-ws_oct"
5,"Target","silhouette",0.99,"oct","kmeans_plus",9,0.593493099128975,0.026778835711249,-10,2.045901117,"Target-silhouette-seed5-geom0.99-ws_oct"
5,"Target","silhouette",0.99,"oct","hclust",2,0.618794580697907,0.266317289612333,-10,1.955427615,"Target-silhouette-seed5-geom0.99-ws_oct"
5,"Target","silhouette",0.99,"oct","gmm",2,0.63454293652915,0.253692277038961,-10,0.32269747,"Target-silhouette-seed5-geom0.99-ws_oct"
5,"Target","silhouette",0.99,"oct","dbscan",0.2,0.416089793924926,0.0318625243548391,-10,0.630546064,"Target-silhouette-seed5-geom0.99-ws_oct"
1,"Tetra","dunnindex",0,"none","True",4,0.503541620849104,0.199662205951591,1,0,"Tetra-dunnindex-seed1-geom0.0-ws_none"
1,"Tetra","dunnindex",0,"none","ICOT_local",4,0.503541620849104,0.199662205951591,1,884.290860687,"Tetra-dunnindex-seed1-geom0.0-ws_none"
1,"Tetra","dunnindex",0,"none","OCT",4,0.503541620849104,0.199662205951591,1,0.335208566,"Tetra-dunnindex-seed1-geom0.0-ws_none"
1,"Tetra","dunnindex",0,"none","kmeans_plus",4,0.503541620849104,0.199662205951591,1,1.08868627,"Tetra-dunnindex-seed1-geom0.0-ws_none"
1,"Tetra","dunnindex",0,"none","hclust",4,0.503541620849104,0.199662205951591,1,1.381982914,"Tetra-dunnindex-seed1-geom0.0-ws_none"
1,"Tetra","dunnindex",0,"none","gmm",4,0.503541620849104,0.199662205951591,1,0.223594408,"Tetra-dunnindex-seed1-geom0.0-ws_none"
1,"Tetra","dunnindex",0,"none","dbscan",0.4,0.503541620849104,0.199662205951591,-10,0.566056581,"Tetra-dunnindex-seed1-geom0.0-ws_none"
